203
x	y	r	id
0.33774485212171923	0.3778999889746732	0.005	136
0.1099632241184693	0.4276320353757114	0.005	137
0.049112092119983956	0.44177351068268794	0.005	138
0.2964952535144901	0.08288244433363785	0.005	139
0.4263674502968326	0.3252569213212226	0.005	140
0.011740160086645534	0.43999081751337304	0.005	141
0.10660650080970654	0.23870251987949356	0.005	142
0.007829328200392697	0.1802421572339077	0.005	143
0.4775123003899127	0.30441637374128777	0.005	144
0.06573993103197763	0.2458108535862884	0.005	145
0.11508149909332611	0.06143858440475553	0.005	146
0.16268035326324795	0.30425772293184244	0.005	147
0.12304247266552014	0.2254687233740513	0.005	148
0.2905251024378152	0.28752665776332037	0.005	149
0.3686309355036037	0.3386131613850441	0.005	150
0.07991069799348927	0.26883751143335155	0.005	151
0.4814708621008461	0.10471776610194604	0.005	152
0.19372946436697627	0.3117922846676592	0.005	153
0.07922341092411163	0.4941254774530296	0.005	154
0.15474317019371278	0.11870945319297749	0.005	155
0.050889464651011136	0.2536348743345631	0.005	156
0.11015208130627505	0.10274942850959846	0.005	157
0.48656525527380085	0.2005262611220878	0.005	158
0.2508223388941642	0.18528875164320843	0.005	159
0.23252636372865026	0.15988776407650324	0.005	160
0.06446425165269319	0.11645821123067705	0.005	161
0.15059864779909055	0.23000188725906393	0.005	162
0.22360646565135464	0.03689350715374681	0.005	163
0.24776023632512645	0.3717937410717278	0.005	164
0.20501549473690264	0.3985319368028182	0.005	165
0.12789264911854295	0.09580043212364567	0.005	166
0.08678909615013879	0.3924192211890294	0.005	167
0.12566049478063593	0.4352759369024341	0.005	168
0.25647431001901777	0.4650365484914537	0.005	169
0.22008481853328615	0.005636950135271906	0.005	170
0.35501969464357047	0.14925606852284012	0.005	171
0.3074544145768726	0.18155129492061006	0.005	172
0.15128729616221911	0.26336893960202895	0.005	173
0.38700327111823496	0.25986658008917357	0.005	174
0.1355315122669405	0.24533780848929881	0.005	175
0.08787750434293869	0.4452659018096959	0.005	176
0.31486203065559043	0.23365691438531747	0.005	177
0.32170114792712157	0.4343877268736103	0.005	178
0.06579846608502236	0.27265402223087654	0.005	179
0.33779017057450256	0.4201242609651157	0.005	180
0.3642082055297007	0.21996700627956883	0.005	181
0.17256574752297849	0.3377444306013045	0.005	182
0.11799282155911422	0.11976546411948065	0.005	183
0.16345276657986277	0.051664201617778946	0.005	184
0.19744545354842669	0.4261142883704337	0.005	185
0.22363855430574964	0.4338040712801062	0.005	186
0.42080834620789515	0.44072114892913494	0.005	187
0.023994889634940595	0.27079843444074336	0.005	188
0.0353817009792467	0.11306740828803269	0.005	189
0.04952862091876507	0.3626170111629322	0.005	190
0.3053698392659079	0.09509795335208039	0.005	191
0.32411583046196457	0.4674957470563692	0.005	192
0.4024157435954345	0.4618823212583267	0.005	193
0.4639616038372418	0.4154413996428866	0.005	194
0.04726967026215195	0.09513269126403558	0.005	195
0.1296797948919468	0.44947317278738835	0.005	196
0.21885803796147654	0.13488769591257635	0.005	197
0.36328062384500565	0.1686686833955766	0.005	198
0	0	0.0005	0
0.5	0.5	0.0005	0
203
x	y	r	id
0.24994122113297298	0.2499456364927847	0.05	1
0.12238320234942969	0.40936794152197925	0.005	-1
0.4068256983027102	0.4204598929156952	0.005	0
0.16917067515255285	0.21356734063233648	0.005	1
0.0061197121999131444	0.35907550131406074	0.005	2
0.47523910997210345	0.07684377502099086	0.005	3
0.4125145508848927	0.4730572989096573	0.005	4
0.04693024000425421	0.4121128560902682	0.005	5
0.11781163957127089	0.2768653160430229	0.005	6
0.3722257126062238	0.06453013158072052	0.005	7
0.3014254225613397	0.37925229503729235	0.005	8
0.3271491025221096	0.08908893151993254	0.005	9
0.2860160318705205	0.4632080380373576	0.005	10
0.3994294820204154	0.3482370603540197	0.005	11
0.12277991743071744	0.010476858936048845	0.005	12
0.42141647322456466	0.029971240862319625	0.005	13
0.4136235738732088	0.22878341498738142	0.005	14
0.4556575191489294	0.16729643236367056	0.005	15
0.48427832384449443	0.095146319222054	0.005	16
0.43907003952492435	0.1270893292161809	0.005	17
0.4833116197394954	0.4485125837983728	0.005	18
0.14044876931967537	0.19728150532803984	0.005	19
0.3251042529806643	0.038524376675039225	0.005	20
0.4561592303682904	0.24762312319678934	0.005	21
0.4761692642150589	0.13747643167003887	0.005	22
0.46225100328342944	0.4805436550997885	0.005	23
0.045244568249224286	0.3122502157394346	0.005	24
0.3079857605816338	0.10971854864981298	0.005	25
0.23264844696922096	0.369889809938733	0.005	26
0.1284139743911058	0.4904306990662142	0.005	27
0.43218010888181113	0.15687581439364676	0.005	28
0.17050439549972624	0.13125661154545126	0.005	29
0.31179547109811145	0.3000410977802885	0.005	30
0.24838450541334872	0.158348679439107	0.005	31
0.1564645873711398	0.20154065592243936	0.005	32
0.31723143078909266	0.3481993110314228	0.005	33
0.42867013984889213	0.10089815147391036	0.005	34
0.3330167915142358	0.3902266312925642	0.005	35
0.4194601805363845	0.41150882914212383	0.005	36
0.07473467517834012	0.40807040971742164	0.005	37
0.4327515092210767	0.27303074466942984	0.005	38
0.11517958515648029	0.12660980946380834	0.005	39
0.31671433517200503	0.3869978458722154	0.005	40
0.2395940883494283	0.413864721856786	0.005	41
0.38158561305844463	0.27773823740377634	0.005	42
0.06163100796567227	0.2819249279443468	0.005	43
0.42999432762082995	0.023289774905652465	0.005	44
0.39295255863042494	0.010579805962613204	0.005	45
0.1512921500490632	0.005978751064842957	0.005	46
0.157567466029051	0.31684551585496407	0.005	47
0.34090165459635313	0.4517998907115161	0.005	48
0.09409881876464178	0.25416908207431277	0.005	49
0.190683198649518	0.10390097207417782	0.005	50
0.12857675819105185	0.05780201970400547	0.005	51
0.013470733875936615	0.40613023305981766	0.005	52
0.17823147466578348	0.4049337984060277	0.005	53
0.16501375730170723	0.46119937294386987	0.005	54
0.029155590349532003	0.2981766816265547	0.005	55
0.14717132377050615	0.3752899988193001	0.005	56
0.02126429215207157	0.24153883429433454	0.005	57
0.25591163246104426	0.01863406677702341	0.005	58
0.38797823180850105	0.2375841351728259	0.005	59
0.17964754318842674	0.08737907196075506	0.005	60
0.3470054400596466	0.36154216646593446	0.005	61
0.24412189622931682	0.09706070352606203	0.005	62
0.4374475099126842	0.2494348794697597	0.005	63
0.44724885422745436	0.368286169330567	0.005	64
0.16271819091462011	0.2253719928646079	0.005	65
0.01581305123461947	0.2049408281354312	0.005	66
0.13886142004017019	0.03245890061617698	0.005	67
0.03187216889233232	0.4238447574425503	0.005	68
0.28290837546110653	0.34349198846640133	0.005	69
0.4388176161777893	0.4770975802266105	0.005	70
0.08921823740504926	0.458193434982801	0.005	71
0.3004044925857569	0.03451337972812385	0.005	72
0.47485653043728765	0.1904190622296795	0.005	73
0.052019201558282636	0.017075493251934085	0.005	74
0.2777348186317273	0.06168341843211121	0.005	75
0.3293936894523369	0.45040013141926705	0.005	76
0.2232513658649433	0.162607766701398	0.005	77
0.17806835941276605	0.14309347509466577	0.005	78
0.05918852305152276	0.314763966269934	0.005	79
0.4165680833219473	0.3911258839086867	0.005	80
0.018638459839842084	0.12647590333530345	0.005	81
0.41518557024627056	0.12877970889699195	0.005	82
0.03389326131584814	0.25566244126314897	0.005	83
0.3935508725307044	0.4250864523691889	0.005	84
0.06292126206703814	0.4581715435797887	0.005	85
0.18092519226546902	0.39494025718794173	0.005	86
0.03503469243601408	0.17772291780955576	0.005	87
0.2056333973069256	0.3376235534538573	0.005	88
0.22097943326517305	0.4091373472262932	0.005	89
0.284145662711675	0.31695961011284357	0.005	90
0.08090295448393134	0.23021097404348628	0.005	91
0.0668305635743333	0.13993644916520048	0.005	92
0.15081027287509738	0.08624241085214839	0.005	93
0.21558500185382573	0.39812588381631614	0.005	94
0.35729427612402276	0.03276746228876179	0.005	95
0.15373829826575836	0.17472983695731292	0.005	96
0.3878432593413704	0.36995608232793253	0.005	97
0.08998874611507615	0.3539569124067505	0.005	98
0.24766885008067716	0.42947340645718324	0.005	99
0.47477321163361563	0.3218713710304962	0.005	100
0.0493028829230007	0.11883457343237297	0.005	101
0.4196775612335221	0.3356740543838749	0.005	102
0.07434664556302767	0.33209887978127994	0.005	103
0.17911385079193412	0.45221409183871775	0.005	104
0.3151154003281177	0.28581421222690173	0.005	105
0.06830594084625602	0.0256410381051824	0.005	106
0.08655101029895552	0.068759669625501	0.005	107
0.06777550341540474	0.23171239491377002	0.005	108
0.13679908624385476	0.3971213209332242	0.005	109
0.489250199112976	0.3042671738273368	0.005	110
0.1968731588447065	0.4519140367147947	0.005	111
0.05131155216888673	0.39708830996648775	0.005	112
0.356103537108088	0.32262617870230126	0.005	113
0.2128564646483962	0.3775509928120149	0.005	114
0.07215158336430279	0.2210694527719328	0.005	115
0.2159792286362306	0.3085347703700544	0.005	116
0.09813976626038122	0.1266552492527267	0.005	117
0.4374517655454545	0.2289749603246336	0.005	118
0.44339631070386193	0.33018148133478875	0.005	119
0.35358147839967147	0.2995141188018126	0.005	120
0.453946936890223	0.392322176623738	0.005	121
0.15396448638448926	0.13030459554353427	0.005	122
0.460345555068105	0.13864746833269723	0.005	123
0.08657760275816313	0.19947593755581672	0.005	124
0.21942067447223365	0.14883193645662973	0.005	125
0.09128948692105653	0.3684514066437347	0.005	126
0.16621244135842342	0.2492634138642349	0.005	127
0.027924898313786868	0.04743454592566782	0.005	128
0.029894889275495207	0.08822281961658768	0.005	129
0.35499062798869524	0.2015086746827976	0.005	130
0.2897336153723989	0.40844853638794915	0.005	131
0.0972101640598476	0.19806544121625627	0.005	132
0.43967689146656275	0.018612550874632542	0.005	133
0.4075035446624917	0.30339719626957407	0.005	134
0.10560024910428344	0.1803744668602734	0.005	135
0.3366437894380992	0.37783330773922247	0.005	136
0.11486182885146672	0.4322561780667621	0.005	137
0.048437849497766396	0.4416501959354192	0.005	138
0.2966395942477916	0.08115638447250466	0.005	139
0.4222946271358439	0.32520624013963784	0.005	140
0.008521205440397053	0.4416723435855289	0.005	141
0.10621318891561213	0.23461272037147532	0.005	142
0.010508490161391876	0.1826050734578394	0.005	143
0.47636871845281326	0.30728560285733564	0.005	144
0.06196307642499818	0.2448610269732646	0.005	145
0.11831003700930486	0.05816809001193787	0.005	146
0.1600738303467273	0.30026491430090807	0.005	147
0.12778860532557074	0.22641654312777834	0.005	148
0.29101897365012264	0.28777174505759845	0.005	149
0.36926756368507535	0.3350993380153084	0.005	150
0.08477975411333599	0.2732088035606462	0.005	151
0.4807871237731348	0.10543628925903889	0.005	152
0.198431751010901	0.31211747522744737	0.005	153
0.07476960729555197	0.4933740221817157	0.005	154
0.15383924678863745	0.11916129572054797	0.005	155
0.05318494216427555	0.2526851953598479	0.005	156
0.10683704149102022	0.10671289204171658	0.005	157
0.4828838644734054	0.19802699455280448	0.005	158
0.25353386362974395	0.18887282134026595	0.005	159
0.2313278844380727	0.15509082241063174	0.005	160
0.06718563981310678	0.1156737971225263	0.005	161
0.1509558255049941	0.22778547559834786	0.005	162
0.2201778496723539	0.03372725392274335	0.005	163
0.2469645422647584	0.37165301959133173	0.005	164
0.2058146413934742	0.4032846672085573	0.005	165
0.12996867278790608	0.09337191550943996	0.005	166
0.09087543754956244	0.38957241129198195	0.005	167
0.12573623848716786	0.439717602945413	0.005	168
0.2576257519670011	0.4662821799453342	0.005	169
0.21630299686703722	0.007523416665325259	0.005	170
0.3563904637927376	0.14532020968523554	0.005	171
0.3075557534561188	0.18579244186906987	0.005	172
0.1542998848218228	0.2680864637175923	0.005	173
0.3863841811732205	0.2632924944830189	0.005	174
0.13890027407172176	0.24714928652427315	0.005	175
0.09273897594974348	0.44688617015518267	0.005	176
0.3153764905914563	0.23696463766078973	0.005	177
0.3230573926127624	0.43067103912398513	0.005	178
0.06749791026185879	0.2723916862529248	0.005	179
0.33827974796088645	0.42147480352233735	0.005	180
0.3622309028719156	0.21850039980285985	0.005	181
0.17474308048214882	0.33705268875740163	0.005	182
0.11793683681435602	0.1153785499775807	0.005	183
0.1636541025689947	0.05393199885171016	0.005	184
0.19587199106941278	0.4281704146102749	0.005	185
0.226586424832484	0.4335940109223009	0.005	186
0.42392376802372284	0.43688909054395114	0.005	187
0.02625753611543918	0.2705756470004168	0.005	188
0.03327092614595338	0.11595596035332428	0.005	189
0.0534811807970183	0.3647853506506228	0.005	190
0.3031459686617098	0.09912190934079866	0.005	191
0.32542184216033804	0.4670645961521185	0.005	192
0.4046618395078554	0.46461354069004884	0.005	193
0.46067675594525404	0.41395461074619916	0.005	194
0.04677235667581588	0.09461919918377093	0.005	195
0.12761501721657809	0.4497340003787941	0.005	196
0.22095374421530187	0.1360128981922086	0.005	197
0.367486394450742	0.17135323269247354	0.005	198
0	0	0.0005	0
0.5	0.5	0.0005	0
203
x	y	r	id
0.24986624714742245	0.2498762944144052	0.05	1
0.12453336076137853	0.4112013501635481	0.005	-1
0.40853368661579503	0.41996678031425194	0.005	0
0.16701488560240182	0.21262860550561832	0.005	1
0.006934166694594081	0.36325606691230744	0.005	2
0.4745882222240403	0.08023571617255226	0.005	3
0.41347613700484737	0.4793836084439233	0.005	4
0.05083186632639307	0.41086238078214216	0.005	5
0.12024621462769808	0.2743544775247067	0.005	6
0.3758744631382577	0.0650140772357426	0.005	7
0.3056768233875419	0.3812220029491651	0.005	8
0.33054370310633485	0.09274518416115139	0.005	9
0.28520603021627583	0.45991883245188303	0.005	10
0.3966064024429688	0.34719439274137254	0.005	11
0.1276084476232099	0.011116987155720029	0.005	12
0.4263154491850639	0.03465797189030215	0.005	13
0.4139333468171632	0.2272577922379951	0.005	14
0.45103918314405184	0.17069403866680144	0.005	15
0.483267797049144	0.09513144553044714	0.005	16
0.43969702566810354	0.12688860327638232	0.005	17
0.48400300691567283	0.4512847252803161	0.005	18
0.14530043667739045	0.2009498841412495	0.005	19
0.3254138000510296	0.034984055702217506	0.005	20
0.4561942802723804	0.24749934644968039	0.005	21
0.4739056876983113	0.13650597396303077	0.005	22
0.4653566660768308	0.4839232523779548	0.005	23
0.04721913844857264	0.31321482991305644	0.005	24
0.3079803568176421	0.11311779501819265	0.005	25
0.23515614234528878	0.3746928257491172	0.005	26
0.12667486714395793	0.49293489109852107	0.005	27
0.4290660469065293	0.15516911902897967	0.005	28
0.1689792964391928	0.13449299056022002	0.005	29
0.3094379414793795	0.30406814223043016	0.005	30
0.2506565014404316	0.15877493819587482	0.005	31
0.15674972617536873	0.2038629203426021	0.005	32
0.3152479805986409	0.35019626248733554	0.005	33
0.4243273915915678	0.0967298565808918	0.005	34
0.3292913252811405	0.39252836034797645	0.005	35
0.42346343496256444	0.4146733917457095	0.005	36
0.07424775118874744	0.41169037595022306	0.005	37
0.4303247673269617	0.27080789848850284	0.005	38
0.11269852597724862	0.12345698700491177	0.005	39
0.3192521800424172	0.3846244809075737	0.005	40
0.2426744184235724	0.41371630858174147	0.005	41
0.38393735523467953	0.280447563171623	0.005	42
0.06420554480051599	0.28079597974971965	0.005	43
0.4273667244016169	0.0198300482730323	0.005	44
0.38969318387559504	0.011768776076346696	0.005	45
0.1498549139256284	0.005544817777801095	0.005	46
0.15599072881570064	0.3137475167858988	0.005	47
0.33961498426191433	0.45016388756795855	0.005	48
0.09390453953722644	0.25270690024376	0.005	49
0.19252100565216088	0.10225800004995245	0.005	50
0.13152210494108768	0.05426826937106025	0.005	51
0.009736206278348833	0.40155983238963083	0.005	52
0.18062720713230587	0.4073185138156234	0.005	53
0.1622612638118302	0.4602856746366502	0.005	54
0.030729959289183574	0.29920500463969063	0.005	55
0.148065367344871	0.3715615965548618	0.005	56
0.022090280658283837	0.24405848593525298	0.005	57
0.25098762566051397	0.013790056362519799	0.005	58
0.3919189152370171	0.23340414005674337	0.005	59
0.1787547617254412	0.08805186375906264	0.005	60
0.348834837932132	0.36291624031398007	0.005	61
0.24871496318826633	0.10124771508998397	0.005	62
0.4416658307602717	0.24988460057132664	0.005	63
0.45183460478358106	0.3686757724137204	0.005	64
0.16553277484189707	0.22588907210355375	0.005	65
0.02006165855337736	0.20067070058533917	0.005	66
0.13390806355634516	0.028383382934837612	0.005	67
0.034526484229050386	0.42313039153389836	0.005	68
0.2811760528150923	0.3471042863623261	0.005	69
0.4338572724403111	0.48058177070274644	0.005	70
0.08473794163756955	0.45358321161610404	0.005	71
0.3011035747432304	0.03166724611494664	0.005	72
0.4693131812096691	0.18820580859904543	0.005	73
0.05407013890923811	0.015906290649164614	0.005	74
0.28234186809040424	0.06259897205392621	0.005	75
0.3296213791380573	0.44827516685215224	0.005	76
0.22370089882771385	0.16262891215451986	0.005	77
0.17674835195120317	0.14282484624646985	0.005	78
0.058239025069808305	0.32027426004987214	0.005	79
0.41237530536642797	0.3949107658324499	0.005	80
0.013955425487838303	0.1264905875651604	0.005	81
0.4122239409581478	0.13185225266287137	0.005	82
0.030455225418417574	0.2551829079805998	0.005	83
0.386922803552989	0.42354590151871546	0.005	84
0.06278779666900904	0.45881650396520124	0.005	85
0.18059400043978996	0.39034183089058777	0.005	86
0.03350956208519391	0.1808540816053998	0.005	87
0.20420878194374456	0.33637750893061197	0.005	88
0.21820821640370383	0.4103116502804513	0.005	89
0.28471910897823016	0.31799360483336664	0.005	90
0.08111927533228563	0.23388680790295974	0.005	91
0.0705161129828844	0.14324565414179308	0.005	92
0.15403433312195253	0.08293748156266986	0.005	93
0.2162601026921077	0.40010690053105774	0.005	94
0.35853730911096726	0.032762761208465566	0.005	95
0.15204776277173854	0.17394358432475793	0.005	96
0.3899674040981196	0.36545732968366096	0.005	97
0.09461009059640894	0.3504646096530704	0.005	98
0.2495396692922157	0.4277906971777065	0.005	99
0.4703310515493431	0.3222243706193975	0.005	100
0.049988339533713434	0.11534753838987699	0.005	101
0.41555571564042004	0.33479592950125153	0.005	102
0.0779100921106941	0.33090963330348505	0.005	103
0.18136042364355318	0.4455401460789319	0.005	104
0.31589722399226816	0.28917775506938154	0.005	105
0.06579199539863667	0.030157541566345154	0.005	106
0.08720995309740792	0.06796407022458326	0.005	107
0.06526181808654324	0.23327859309721194	0.005	108
0.13640970640524924	0.39318677074683084	0.005	109
0.4914476117565379	0.3071153594781673	0.005	110
0.19635626084224764	0.45241048453006827	0.005	111
0.05551699510020148	0.3940625959518336	0.005	112
0.35529303199860784	0.3266839840143645	0.005	113
0.21240916393062134	0.38069278533760237	0.005	114
0.07678604985572736	0.2242047292820962	0.005	115
0.21211587453703096	0.3050564535715822	0.005	116
0.09827449956168574	0.12934749976743973	0.005	117
0.4421245751488109	0.22748426575088404	0.005	118
0.44026763455189494	0.3344836362454516	0.005	119
0.3508531854047271	0.29679986657578844	0.005	120
0.45684404745847357	0.3904645181574764	0.005	121
0.15589685701765782	0.12942325212143482	0.005	122
0.46484879646184585	0.14108712348221042	0.005	123
0.08208788923843313	0.19901661798697037	0.005	124
0.21807090642682536	0.14880443396505652	0.005	125
0.08679734055394332	0.371231067837115	0.005	126
0.16750227996753073	0.2492380110094969	0.005	127
0.023683281136585542	0.043386341929610044	0.005	128
0.03337256131576959	0.08323741290671381	0.005	129
0.35820412723206324	0.19746492807296148	0.005	130
0.28885963523789615	0.4089870899677279	0.005	131
0.09955458965429821	0.19486964663785006	0.005	132
0.43851096593206584	0.019855894857816206	0.005	133
0.41113621764098196	0.3004551696354845	0.005	134
0.10415024654891156	0.18305199288830523	0.005	135
0.33650063661795987	0.3735171078279281	0.005	136
0.11649870989446713	0.43471183659191603	0.005	137
0.04776360687554883	0.44152688118815053	0.005	138
0.29678393498109334	0.07943032461137145	0.005	139
0.41926167445315815	0.3210601221936891	0.005	140
0.005302250794148571	0.4433538696576848	0.005	141
0.1058198770215177	0.2305229208634571	0.005	142
0.013187652122391058	0.18496798968177108	0.005	143
0.47497623566707114	0.31023106390129557	0.005	144
0.05955193397467845	0.2421953122687565	0.005	145
0.11679182404331266	0.05507373062451645	0.005	146
0.15746730743020665	0.29627210566997353	0.005	147
0.13253473798562157	0.22736436288150536	0.005	148
0.29183674723290093	0.28831640377515916	0.005	149
0.36990419186654694	0.33158551464557273	0.005	150
0.08964881023318268	0.27758009568794095	0.005	151
0.4801033854454236	0.10615481241613177	0.005	152
0.2031340376548257	0.3124426657872357	0.005	153
0.07031580366699232	0.49262256691040196	0.005	154
0.15266887827344974	0.11596999486363606	0.005	155
0.054114707520880094	0.2534514044766183	0.005	156
0.10352200167576539	0.11067635557383469	0.005	157
0.47957757413616514	0.1959553015281078	0.005	158
0.256245388365324	0.1924568910373235	0.005	159
0.23012940514749516	0.1502938807447602	0.005	160
0.06990702797352034	0.11488938301437555	0.005	161
0.15131300321089766	0.2255690639376318	0.005	162
0.21674923369335314	0.030561000691739882	0.005	163
0.24616884820439028	0.37151229811093567	0.005	164
0.2040031234670596	0.40921633646737055	0.005	165
0.1320446964572692	0.09094339889523431	0.005	166
0.09496177894898611	0.3867256013949346	0.005	167
0.1283039721998537	0.44209185845942783	0.005	168
0.25877719391498427	0.4675278113992146	0.005	169
0.2125211752007883	0.010683783465922421	0.005	170
0.3577612329419047	0.14138435084763093	0.005	171
0.3076570923353651	0.19003358881752974	0.005	172
0.1573124734814265	0.2728039878331556	0.005	173
0.3857650912282061	0.2667184088768641	0.005	174
0.142269035876503	0.24896076455924743	0.005	175
0.09760044755654826	0.44850643850066946	0.005	176
