100
x	y	v_x	v_y	r	g	b
39.520498	3.4677105	0.29936613115505906	-0.01949152424137114	0.26034786378565034	0	0.7396521362143497
3.1180257	65.636774	0.2335879071831984	-0.18824635353114672	0.3579583959374793	0	0.6420416040625208
63.135785	49.893507	0.24170359249748335	0.17770586195680355	0.1490995733330176	0	0.8509004266669824
56.41077	47.727423	0.2962833325620669	0.04707639372249815	0.22492154691924937	0	0.7750784530807506
100
x	y	v_x	v_y	r	g	b
8.371406210768434	45.29844595482908	-0.1496265279541229	-0.26002288770874393	0.5831046437471329	0	0.4168953562528671
3.855476029149282	30.669104583036535	0.04763262914928204	-0.296194416963465	0.47462270838309517	0	0.5253772916169048
62.046414584715556	21.61474205395252	-0.22230141528444186	-0.20144994604748373	0.6328252015633573	0	0.3671747984366427
92.61715428918352	11.537305858299742	-0.2510287108164784	0.16426985829974067	0.842222787285048	0	0.15777721271495204
32.530460162553936	12.626793395717705	-0.15406883744606192	-0.2574156042822947	0.585837328523299	0	0.41416267147670105
74.01946182610959	93.92083181409808	-0.29665351924851946	-0.04468433190133069	0.7262056850074844	0	0.2737943149925156
29.375597459801504	48.71667805616584	0.14302245980150197	0.2637130561658405	0.07909111593128693	0	0.9209088840687131
12.881576724187681	73.75880486360496	0.059688724187682	-0.29400213639503847	0.4681214155856662	0	0.5318785844143338
51.49913533998592	30.504675087375844	0.12965633998591997	0.270535087375844	0.07112912153435669	0	0.9288708784656433
39.478402823267075	0.981897039924317	-0.16737206264642487	-0.2489710678883818	0.5941976874433377	0	0.4058023125566623
97.62243477069185	60.80387620194283	-0.11139033890724903	-0.2785537513625121	0.5605441214394628	0	0.43945587856053725
29.83841272866183	35.21527035423915	0.2228667286618317	0.2008243542391547	0.13327252001803458	0	0.8667274799819654
58.918398694654734	63.803045007832814	-0.1947803053452695	-0.22816799216718275	0.612462253201392	0	0.387537746798608
57.17182064635327	83.46075893757558	0.1083766463532745	-0.279740062424418	0.4411741114923876	0	0.5588258885076124
61.07721107512434	9.302559609089332	-0.19935296221566892	-0.2241838452160148	0.6156798201338787	0	0.3843201798661213
56.00159312805327	57.67448919185292	-0.2948904587805059	-0.0551327245855194	0.720583988207207	0	0.27941601179279296
28.541192298450497	57.599117502279	0.2503452984504981	0.165309502279001	0.1571171695609631	0	0.8428828304390369
15.795060519347293	51.734525748003364	0.13206851934729377	0.26936574800336716	0.07255126311813298	0	0.927448736881867
72.61029040774663	44.72215431427816	-0.2987095922533762	0.02779531427816072	0.7647670510816761	0	0.23523294891832391
4.387575771960442	95.5974678852217	0.04749127196044223	-0.2962171147782979	0.4746986613101164	0	0.5253013386898836
79.22751716341658	18.01046320399268	-0.19856483658340948	0.22488220399267678	0.8848788235738251	0	0.11512117642617492
40.949758939635565	54.84049852255474	-0.02995542427356917	-0.29850070779914484	0.515918373100504	0	0.48408162689949596
82.84079033364016	62.0656370869281	0.28876309383453647	0.08133803316472968	0.2063018676168183	0	0.7936981323831818
96.00748799746647	2.7748571150773778	0.13945707084296824	-0.2656157476353752	0.4230528848914481	0	0.5769471151085519
42.545501933694936	63.14393536706149	0.1933199336949344	-0.22940663293851418	0.38855364481827204	0	0.611446355181728
6.052226361107605	83.21147793317084	0.2571354611076054	0.15453593317082973	0.16387371833648212	0	0.8361262816635179
78.31532242448658	39.09370623795636	0.11711142448658213	0.2761972379563626	0.06382669970992194	0	0.9361733002900781
62.95519865899332	43.139659349705596	0.19255465899331922	0.2300493497055937	0.11091617538843357	0	0.8890838246115664
50.52499422928393	7.500654893831211	0.2102852699476387	-0.21396285949446628	0.3763795980573246	0	0.6236204019426754
56.5596083280665	57.562477927201634	-0.2624285390107227	0.14536595857592513	0.8305088975740614	0	0.16949110242593857
30.988872672274603	86.60515461832276	-0.11472832772539976	0.27719561832275286	0.9375440418187969	0	0.062455958181203086
74.35342296856163	20.117854215115642	0.27269065719147406	-0.12505920789962635	0.31843543907391003	0	0.68156456092609
34.165444340832146	8.85887336022765	-0.24571065916785453	-0.17212283977235102	0.6527454524487059	0	0.34725454755129415
87.38523728313828	18.658040690716824	-0.24844534077203975	0.16815145746815585	0.8446964423489818	0	0.15530355765101822
33.84216303331123	66.42103305028004	0.2939529794183634	-0.059930341990240846	0.2820093925812067	0	0.7179906074187933
79.23552251972299	72.14766745022845	-0.043683480277011986	-0.2968025497715407	0.5232574923341631	0	0.4767425076658369
80.40307483186785	62.29889460260287	0.2987467686187085	0.02739285015984681	0.2354473717560507	0	0.7645526282439493
5.418131212414672	45.97891967890866	-0.17690725547208364	-0.2422887181883113	0.6003752032224291	0	0.3996247967775709
40.43172699861473	30.32457538879625	-0.07504700138527194	-0.29046161120375097	0.5402410649325772	0	0.4597589350674228
95.75008268670338	63.59247011448	-0.28200141935339834	-0.10234842198426301	0.6945898637937796	0	0.3054101362062204
41.62848370878742	55.05853044952334	-0.09658361031530638	-0.2840274744077781	0.552168370416556	0	0.447831629583444
33.37568690723928	65.67679464849884	0.28159167605794044	-0.10347042077270166	0.3060438253655393	0	0.6939561746344607
62.74471831972872	11.753971506397493	-0.27124270561389463	-0.12816939826360305	0.6797444968902203	0	0.3202555031097797
85.23532713770207	66.8943022668085	-0.12563138148695555	0.2724275242806406	0.9312304527477809	0	0.06876954725221907
78.29424751421342	67.46384877207772	-0.1986094857865779	0.22484277207771458	0.884847221409195	0	0.11515277859080497
54.07941303801441	92.0299575582153	0.27383803801440754	-0.1225264417847017	0.3169603130111345	0	0.6830396869888655
73.6495858840713	82.17188479746554	-0.2497154718211231	-0.1662593850979663	0.6565125295925627	0	0.3434874704074373
73.4924387073819	17.083375079390045	-0.06405056368679674	-0.29308279596626546	0.5342434740786012	0	0.4657565259213988
44.26478988396892	93.9249777658305	-0.26516711603107956	-0.14030823416948837	0.6725424436396733	0	0.3274575563603267
84.00317165579612	19.611643587861202	-0.2733940804064588	0.12351387289979508	0.817534673934335	0	0.182465326065665
49.19235392083671	21.001516666917574	0.06182224375133395	-0.2935609139131956	0.4669655951432786	0	0.5330344048567214
94.23370757285795	0.7232159635329075	0.29957238249302826	-0.01601210940041269	0.2584987262564527	0	0.7415012737435474
79.428957478946	29.60872081712869	0.25542447894600057	0.15734781712869134	0.1621275001603607	0	0.8378724998396393
14.253708859658817	27.082092588367026	0.25996585965881636	0.1497255883670276	0.16683471665530814	0	0.8331652833446919
24.426360336196915	57.89809238204756	0.29754933619691737	0.03826738204755895	0.2296430619232934	0	0.7703569380767066
13.096274240859481	39.16848621045775	-0.26537575914051814	0.13991321045774668	0.8272205539701846	0	0.17277944602981543
53.048250428876216	17.579210027234545	-0.20940857112378183	-0.21482097276545417	0.6229695809625547	0	0.3770304190374453
6.014037405943688	38.72033433801717	-0.24821720505775635	-0.16848803848735294	0.6550878436810186	0	0.3449121563189814
47.05238614137551	14.916352177693541	0.02040614137550897	0.299305177693542	0.010834159763201791	0	0.9891658402367982
97.69221536048431	82.22363601641372	-0.14505963951569126	-0.26259798358627523	0.5803231843387504	0	0.4196768156612496
67.2790165103657	14.317701524992223	-0.2786694896343097	-0.11110047500777549	0.6896214612745007	0	0.31037853872549925
86.59315888379805	67.48718714808965	-0.10552511957225699	0.28082814876586154	0.942793292384479	0	0.057206707615521046
49.60998743594841	74.44832088873342	-0.2770192835942595	-0.11515344769881292	0.6872998768507617	0	0.31270012314923834
29.3351014419488	1.508453478863702	-0.28928455805119974	0.07946347886370217	0.7926658869055122	0	0.2073341130944878
18.838696441152642	13.704687879065878	-0.24833855884735861	-0.16830912093412226	0.6552025361842183	0	0.3447974638157817
95.3403251687266	3.2984994378537182	0.23788855951686647	-0.18278138102933317	0.3542689713365673	0	0.6457310286634327
75.36647774371392	79.74945101658135	-0.14159321960961263	-0.2644831944766699	0.5782298069539392	0	0.4217701930460608
93.89793380306979	4.522191314632108	0.017802885868715784	-0.2994712962117496	0.4905497235042489	0	0.5094502764957511
66.67379793966734	65.96654879719048	-0.27629986368977716	0.11686909482412595	0.813687086448424	0	0.18631291355157598
19.113995646457475	44.59577534518372	0.02008864645747201	-0.2993266548162838	0.48933466146590776	0	0.5106653385340922
29.419086566626028	79.25988094838759	0.21649056662602892	-0.20768205161241285	0.37169540848248905	0	0.628304591517511
6.386653036010271	35.020402280531094	-0.18432096077498605	-0.23669766247047316	0.6053015797685027	0	0.39469842023149726
5.347673501469861	2.197196350534889	0.08211170146986067	-0.2885440494651111	0.45587529031636254	0	0.5441247096836375
28.836978347433348	21.121964774433252	-0.24584175775292744	-0.17193554066844627	0.6528667399279423	0	0.3471332600720577
17.453862093924528	70.01458629580499	0.04457009392452604	-0.2966707041950029	0.476266972033209	0	0.523733027966791
67.61868215591815	53.82797257784373	0.17262315591815047	-0.24535942215626835	0.4024211494085106	0	0.5975788505914894
89.79570049799536	85.90080460178406	-0.08491550200464645	-0.28773139821593835	0.5456733968445684	0	0.4543266031554316
35.392585808671164	73.3392219510959	0.024204808671162308	0.2990219510958893	0.01285502268381411	0	0.9871449773161859
10.750744362283426	10.391763659840697	-0.09813363771657414	0.28349565984069697	0.946962259175274	0	0.05303774082472601
79.06738733462988	96.61928535017626	0.01549933462987273	0.29959935017624995	0.008226314808947643	0	0.9917736851910524
47.08167078627697	72.78910125774276	-0.06585937207224812	-0.292681641225153	0.5352263943870319	0	0.4647736056129681
67.57757124009379	1.3508307644469217	-0.26062169587755174	0.14858106083181974	0.832465470530079	0	0.16753452946992098
67.7874321519461	67.12640326341459	-0.2887152494570832	0.08150769737229856	0.7937916524150135	0	0.20620834758498652
42.44653076913785	47.952116977695155	0.1644877691378525	0.2508859776951524	0.0923609844155705	0	0.9076390155844295
64.91702682609487	3.5309684762675415	-0.2236489282169689	0.1999528867193497	0.8661062332898207	0	0.13389376671017927
62.390438119795924	10.899459325260088	-0.27503565151268144	-0.11981398247698324	0.6846127184556962	0	0.31538728154430384
52.384551502307815	7.111967709050194	0.2965533843642448	0.04534413106580048	0.2258516424144856	0	0.7741483575855144
19.668558488849747	59.75611137365059	0.15024048884974756	-0.2596686263494088	0.41651930675696225	0	0.5834806932430378
51.370432085966264	22.687862241348228	0.28516093969591266	-0.09318389598929655	0.30026715495845235	0	0.6997328450415476
73.9228854416052	14.02549474622837	-0.29512443173702196	-0.053866221251354415	0.7212672589507816	0	0.2787327410492184
41.84682161019271	52.02710643439683	-0.14504950532782054	-0.26260358147625207	0.5803170422927211	0	0.4196829577072789
73.29523322923951	92.0166083640305	-0.2767315558462487	-0.11584319573852636	0.6869033925642679	0	0.3130966074357321
68.36228387982719	60.568909536310244	-0.035715120172814155	-0.29786646368975717	0.5189925046651984	0	0.4810074953348016
94.80171492528329	68.22770507484127	-0.2968080747167069	-0.043645925158733216	0.7267626457242137	0	0.2732373542757863
31.305378793259738	23.076366004054087	-0.27298836074370963	0.12440801782225396	0.8180555818058025	0	0.1819444181941975
34.82800818433331	20.291682830755008	0.07510418433330303	0.29044683075500966	0.040272398437663164	0	0.9597276015623368
39.819864131155065	3.448218975758629	0.13236624860014576	-0.2692195688123811	0.427272775614494	0	0.5727272243855059
3.3516136071831983	65.44852764646886	0.2335879071831984	-0.18824635353114672	0.3579583959374793	0	0.6420416040625208
63.377488592497485	50.0712128619568	0.24170359249748335	0.17770586195680355	0.1490995733330176	0	0.8509004266669824
56.70705333256207	47.7744993937225	0.2962833325620669	0.04707639372249815	0.22492154691924937	0	0.7750784530807506
100
x	y	v_x	v_y	r	g	b
8.221779682814311	45.038423067120334	-0.16350750172944067	-0.25152593679021845	0.591739923484781	0	0.408260076515219
3.903108658298564	30.37291016607307	0.04763262914928204	-0.296194416963465	0.47462270838309517	0	0.5253772916169048
61.824113169431115	21.413292107905036	-0.22230141528444186	-0.20144994604748373	0.6328252015633573	0	0.3671747984366427
92.36612557836703	11.701575716599484	-0.2510287108164784	0.16426985829974067	0.842222787285048	0	0.15777721271495204
32.376391325107875	12.36937779143541	-0.15406883744606192	-0.2574156042822947	0.585837328523299	0	0.41416267147670105
73.72280830686107	93.87614748219674	-0.28889186049629084	-0.08087949640663956	0.7065545387858762	0	0.29344546121412385
29.518619919603005	48.98039111233168	0.14302245980150197	0.2637130561658405	0.07909111593128693	0	0.9209088840687131
12.941265448375363	73.46480272720993	0.059688724187682	-0.29400213639503847	0.4681214155856662	0	0.5318785844143338
51.62879167997184	30.775210174751688	0.12965633998591997	0.270535087375844	0.07112912153435669	0	0.9288708784656433
39.31103076062065	0.7329259720359351	-0.020220094007644195	-0.29931780401159236	0.5107352315289159	0	0.48926476847108413
97.5110444317846	60.52532245058032	-0.21552574879158923	-0.20868313685543632	0.6275669926166212	0	0.3724330073833788
30.06127945732366	35.416094708478305	0.2228667286618317	0.2008243542391547	0.13327252001803458	0	0.8667274799819654
58.723618389309465	63.574877015665635	-0.1947803053452695	-0.22816799216718275	0.612462253201392	0	0.387537746798608
57.28019729270654	83.18101887515115	0.1083766463532745	-0.279740062424418	0.4411741114923876	0	0.5588258885076124
60.87785811290867	9.078375763873318	-0.25331084562003825	-0.16072839043324344	0.6600123451599318	0	0.3399876548400682
55.706702669272765	57.6193564672674	-0.29614362531063065	0.04794740022020786	0.7755464428906342	0	0.22445355710936576
28.791537596900994	57.764427004558	0.2503452984504981	0.165309502279001	0.1571171695609631	0	0.8428828304390369
15.927129038694588	52.00389149600673	0.13206851934729377	0.26936574800336716	0.07255126311813298	0	0.927448736881867
72.31158081549326	44.749949628556315	-0.2987095922533762	0.02779531427816072	0.7647670510816761	0	0.23523294891832391
4.435067043920885	95.3012507704434	0.04749127196044223	-0.2962171147782979	0.4746986613101164	0	0.5253013386898836
79.02895232683316	18.235345407985356	-0.19856483658340948	0.22488220399267678	0.8848788235738251	0	0.11512117642617492
40.919803515362	54.5419978147556	-0.09175073801804476	-0.2856252826224319	0.5494679286032603	0	0.4505320713967397
83.12955342747469	62.146975120092826	0.29499064444879486	0.05459413601921634	0.2208746196864345	0	0.7791253803135655
96.14694506830944	2.5092413674420024	0.20316556977294628	-0.22073457196106386	0.38159257649717926	0	0.6184074235028207
42.73882186738987	62.914528734122975	0.1933199336949344	-0.22940663293851418	0.38855364481827204	0	0.611446355181728
6.309361822215211	83.36601386634167	0.2571354611076054	0.15453593317082973	0.16387371833648212	0	0.8361262816635179
78.43243384897316	39.36990347591272	0.11711142448658213	0.2761972379563626	0.06382669970992194	0	0.9361733002900781
63.147753317986634	43.36970869941119	0.19255465899331922	0.2300493497055937	0.11091617538843357	0	0.8890838246115664
50.73527949923157	7.2866920343367445	0.2846601205201139	-0.09470277601778208	0.30111562023590516	0	0.6988843797640949
56.29717978905578	57.70784388577756	-0.2835018687181564	0.09811569921940728	0.8030276702323479	0	0.1969723297676521
30.874144344549205	86.88235023664551	-0.11472832772539976	0.27719561832275286	0.9375440418187969	0	0.062455958181203086
74.6261136257531	19.992795007216017	0.13394272541316699	-0.268438719839171	0.4263394565762556	0	0.5736605434237444
33.91973368166429	8.686750520455298	-0.24571065916785453	-0.17212283977235102	0.6527454524487059	0	0.34725454755129415
87.13679194236624	18.82619214818498	-0.26187253361702906	0.14636521491460325	0.8311155581416584	0	0.16888444185834162
34.136116012729595	66.3611027082898	0.2885946070648757	-0.08193383167574894	0.294026608973373	0	0.705973391026627
79.19183903944598	71.85086490045691	-0.043683480277011986	-0.2968025497715407	0.5232574923341631	0	0.4767425076658369
80.70182160048657	62.32628745276272	0.2971800908659993	0.04103649099126807	0.2281609957212426	0	0.7718390042787574
5.241223956942589	45.73663096072035	-0.17027003048692407	-0.24699821197324878	0.5960575633536052	0	0.40394243664639484
40.356679997229456	30.034113777592502	-0.07504700138527194	-0.29046161120375097	0.5402410649325772	0	0.4597589350674228
95.46808126734999	63.49012169249574	-0.25438177736873396	-0.159028020621285	0.6610784282052005	0	0.33892157179479954
41.531900098472114	54.77450297511556	-0.11157757221917954	-0.2784788059757399	0.5606511137708459	0	0.43934888622915413
33.65727858329722	65.57332422772615	0.28529643449022596	-0.09276822983739735	0.3000352171694562	0	0.6999647828305438
62.473475614114825	11.62580210813389	-0.2671218910263656	-0.13654997376235	0.6747898535019494	0	0.3252101464980506
85.10969575621512	67.16672979108914	-0.11565454862831748	0.27681045027523826	0.9370118725661299	0	0.06298812743387006
78.09563802842685	67.68869154415545	-0.1986094857865779	0.22484277207771458	0.884847221409195	0	0.11515277859080497
54.35325107602882	91.9074311164306	0.27383803801440754	-0.1225264417847017	0.3169603130111345	0	0.6830396869888655
73.39987041225018	82.00562541236756	-0.20172407436774784	-0.22205269154071366	0.6173711682732509	0	0.3826288317267491
73.4283881436951	16.790292283423778	-0.11151740693487683	-0.2785029047434175	0.560616729868546	0	0.43938327013145395
43.99962276793784	93.78466953166101	-0.26516711603107956	-0.14030823416948837	0.6725424436396733	0	0.3274575563603267
83.72977757538966	19.735157460761	-0.2678770855821972	0.13506245599717262	0.8243251160379967	0	0.17567488396200326
49.254176164588046	20.707955753004377	0.20034238125472864	-0.22330009017728794	0.3836163750508655	0	0.6163836249491346
94.53327995535098	0.7072038541324949	0.26156122825144423	-0.14692080817772507	0.3314534246967331	0	0.6685465753032669
79.684381957892	29.766068634257383	0.25542447894600057	0.15734781712869134	0.1621275001603607	0	0.8378724998396393
14.513674719317633	27.231818176734052	0.25996585965881636	0.1497255883670276	0.16683471665530814	0	0.8331652833446919
24.72390967239383	57.936359764095116	0.29754933619691737	0.03826738204755895	0.2296430619232934	0	0.7703569380767066
12.830898481718963	39.3083994209155	-0.26537575914051814	0.13991321045774668	0.8272205539701846	0	0.17277944602981543
52.838841857752435	17.36438905446909	-0.20940857112378183	-0.21482097276545417	0.6229695809625547	0	0.3770304190374453
5.765820200885932	38.551846299529814	-0.21894166900448142	-0.20509642993853427	0.6301947117247606	0	0.3698052882752394
47.07279228275102	15.215657355387084	0.02040614137550897	0.299305177693542	0.010834159763201791	0	0.9891658402367982
97.54715572096862	81.96103803282745	-0.14505963951569126	-0.26259798358627523	0.5803231843387504	0	0.4196768156612496
67.00034702073138	14.206601049984448	-0.2786694896343097	-0.11110047500777549	0.6896214612745007	0	0.31037853872549925
86.48763376422579	67.76801529685551	-0.1106080778316821	0.2788652956507506	0.9399025824753044	0	0.06009741752469555
49.332968152354155	74.3331674410346	-0.1930557121716405	-0.22962903126107703	0.6112631356188968	0	0.3887368643811032
29.0458168838976	1.5879169577274042	-0.28928455805119974	0.07946347886370217	0.7926658869055122	0	0.2073341130944878
