0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.25	0.25
0.2499747139905665	0.2498386281690462
0.24997310022338348	0.24982832932905955
0.24997148645620046	0.24981803048907286
0.24996987268901744	0.2498077316490862
0.2499682589218344	0.24979743280909952
0.2499666451546514	0.24978713396911284
0.24996503138746837	0.24977683512912616
0.24996341762028534	0.2497665362891395
0.24996180385310232	0.24975623744915282
0.24996019008591933	0.24974593860916613
0.2499585763187363	0.24973563976917948
0.24995696255155328	0.24972534092919282
0.24995534878437026	0.24971504208920614
0.24995373501718723	0.24970474324921949
0.2501828662245447	0.24972109053150313
0.25019144440487856	0.24971196864403836
0.25051037047849395	0.24963177194206265
0.25025312975047553	0.24944186254744483
0.2502633894065783	0.24942153434497197
0.25027364906268096	0.24940120614249908
0.25028390871878364	0.24938087794002622
0.2502941683748863	0.24936054973755337
0.25030442803098907	0.2493402215350805
0.2503146876870918	0.24931989333260765
0.2503249473431945	0.2492995651301348
0.2503352069992972	0.24927923692766193
0.25034546665539986	0.24925890872518908
0.2503557263115026	0.24923858052271622
0.2503659859676053	0.24921825232024336
0.250376245623708	0.24919792411777048
0.25038650527981077	0.24917759591529762
0.2503967649359135	0.24915726771282476
0.25040702459201625	0.2491369395103519
0.25041728424811893	0.24911661130787904
0.25042754390422167	0.24909628310540619
0.2504378035603244	0.24907595490293333
0.25044806321642715	0.24905562670046047
0.2504583228725299	0.2490352984979876
0.25050451740448926	0.24883786812311795
0.2505163590345908	0.24880974328784256
0.25052820066469234	0.24878161845256716
0.2505400422947939	0.24875349361729177
0.2505518839248954	0.24872536878201634
0.2505637255549969	0.24869724394674095
0.2505755671850984	0.24866911911146555
0.2505874088151999	0.24864099427619016
0.2505992504453014	0.24861286944091476
0.25061109207540294	0.24858474460563937
0.2506229337055044	0.24855661977036397
0.2506347753356059	0.24852849493508858
0.25064661696570745	0.24850037009981316
0.25065845859580893	0.24847224526453776
0.2506703002259104	0.24844412042926237
0.2506821418560119	0.24841599559398697
0.2506939834861134	0.24838787075871155
